_TYPE_	_NAME_	v000001	v000002	v000003	v000004	v000005	v000006	v000007	v000008	v000009	v000010	v000011	v000012	v000013	v000015	v000017	v000018	v000019	v000020	v000021	v000022	v000023	v000024	v000025	v000026	v000028	v000030	v000031	v000033	v000034	v000035	v000037	v000038	v000039	v000041	v000042	v000043	v000044	v000045	v000047	v000048	v000051	v000052	v000053	v000054	v000055	v000056	v000059	v000061	v000064	v000065	v000066	v000067	v000068	v000072	v000073	v000074	v000075	v000076	v000081	v000083	v000084	v000087	v000088	v000089	v000090	v000092	v000093	v000096	v000097	v000098	v000099	v000102	v000109	v000113	v000114	v000115	v000119	v000122	v000123	v000124	v000126	v000127	v000133	v000135	v000137	v000138	v000149	v000150	v000151	v000155	v000158	v000159	v000162	v000164	v000171	v000172	v000174	v000175	v000177	v000179	v000184	v000188	v000189	v000192	v000201	v000203	v000204	v000207	v000209	v000212	v000214	v000219	v000220	v000222	v000229	v000234	v000236	v000240	v000248	v000250	v000253	v000263	v000267	v000269	v000278	v000279	v000290	v000308	v000334	v000336	v000337	v000340	v000342	v000347	v000348	v000349	v000355	v000375	v000379	v000382	v000389	v000396	v000398	v000414	v000420	v000421	v000434	v000449	v000450	v000457	v000464	v000501	v000506	v000516	v000521	v000534	v000560	v000566	v000578	v000579	v000589	v000620	v000646	v000683	v000686	v000694	v000708	v000717	v000752	v000754	v000791	v000796	v000802	v000816	v000848	v000875	v000921	v000940	v000943
CORR	v000031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0.3704425166	0	0	0	0	0	0	0	0.7284681138	0.7232734546	0.741848157	0.7586398035	0	0	0	0	0.7104764152	0	0.7390801635	0	0	0	0.0774969412	0.6772889898	0.700671125	0	0.7309448308	0.7342402342	0	0	0.7040480391	0	0.7350902393	0	0	0	0.7393810886	0.7104628963	0.6814177243	0	0.6966077823	0	0.1621328691	0.751818033	0	0.7667454134	0.7088865425	0.7076728756	0.6215359127	0.6913990112	0.61885763	0.6087745045	0.6890724357	0.6482445982	0.7377213633	0.6443849875	0.7438925992	0	0.7377967853	0	0.7303521126	0.6858435345	0	0.6807069018	0.6582383323	0.7061354704	0	0.5734070197	0.7732990992	0.6577122378	0.733475615	0.6580943019	0.6678710291	0.6104849726	0.1657526332	0	0.6898731685	0.7316084253	0.8020997432	0.5587530444	0.7744657921	0.6968623192	0.678563871	0.6624471654	0	0.6321402098	0.6054833128	0.6538450614	0.0606881478	0	0.615119131	0.7220690902	0.5591633734	0.6325798745	0.6020937304	0.4586545403	0.1421900888	0.6203290141	0.0588271649	0.6050989247	0.7220820248	0.1399700063	0.6748477153	0.666272482	0.7454406586	0.6693549234	0.6933324456	0.6270347964	0.5800186644	0.449223996	0.6433123266	0.6741824333	0.1345605412	0.6840546199	0.640493766	0.5279735994	0.1178508223	0.6210732798	0.6317027737	0.0585938762	0.7108107143	0.5661678673	0.1332855479	-0.028465428	0.1062919571	0.5887324876	0.1188256515	0.0322203425	0.5998536189	0.015658439	0.5340681772	0.5977629671	-0.004800851	-0.140974059	0.1846722525	0.6876548393	0.6873141432	0.0241405875	0.4298736093	-0.035743105	0.5463485175	0.5158950932	0.0217745228
CORR	v000033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3704425166	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.430687249	0.3992617062	0.4530420236	0.4346936725	0	0	0	0	0.4196404546	0	0.428072794	0	0	0	-0.191400451	0.4189887163	0.4314126239	0	0.4313577047	0.4703972738	0	0	0.4263869881	0	0.4814561949	0	0	0	0.4999583867	0.4265374744	0.3991609125	0	0.4042474099	0	-0.056592073	0.4630409431	0	0.4188268896	0.4492165731	0.3966208434	0.4540910467	0.4602751372	0.3595902857	0.3232242474	0.4543521816	0.4010702259	0.5167559971	0.4498582027	0.4834972636	0	0.6349544217	0	0.4565241589	0.3698470959	0	0.4352410009	0.3959449922	0.4297584226	0	0.4024627231	0.4648516245	0.4326992711	0.4774153124	0.4237933424	0.4497736253	0.3628161412	-0.163798229	0	0.4100722032	0.5013454297	0.489721449	0.3806660324	0.4467393001	0.4574154338	0.3937967699	0.4548492187	0	0.4571963109	0.3449451653	0.3962168003	-0.240490967	0	0.4565313709	0.4479468852	0.3860123798	0.4570864752	0.4391016049	0.3573026884	-0.008530364	0.3237859285	-0.22525097	0.4112501063	0.5427822193	-0.153997063	0.4526304606	0.441659534	0.5488412323	0.438424973	0.3543215219	0.3976410606	0.3772055579	0.3872610598	0.4975500486	0.341308653	-0.056044968	0.4992947203	0.4691906605	0.4081013432	-0.143561113	0.3884937269	0.4831818235	-0.279189203	0.4474016195	0.3730579397	0.0392332415	-0.122567657	-0.199510569	0.3288631439	-0.205604358	-0.220480183	0.4880240764	-0.208705046	0.3637457128	0.4041496404	-0.166345631	-0.265404682	0.0633184408	0.4854997808	0.408193561	-0.095279029	0.1829692421	-0.132701752	0.3156557607	0.3910553619	-0.219004435
CORR	v000045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7284681138	0	0	0	0	0	0	0	0	0	0.430687249	0	0	0	0	0	0	0	1	0.7472801296	0.7673946586	0.7315799038	0	0	0	0	0.7469854888	0	0.7341869671	0	0	0	0.067601503	0.6738736274	0.7485501223	0	0.7631571946	0.707900771	0	0	0.6765218109	0	0.7618794748	0	0	0	0.7593860041	0.6932459371	0.6746095961	0	0.7204036332	0	0.1528707893	0.7587360908	0	0.7520803182	0.7310593297	0.7075941885	0.6592929113	0.7403041328	0.6418071215	0.5930050597	0.7267712412	0.6745524414	0.7619270415	0.6770795346	0.7392626824	0	0.7643229275	0	0.7412071789	0.6805047242	0	0.7112715318	0.6553657279	0.6905285213	0	0.5839180508	0.7487731707	0.6712443445	0.731406503	0.6338036028	0.6870557658	0.6757935554	0.0944624595	0	0.715621498	0.7629623645	0.8162168671	0.5803363108	0.7558999862	0.719611955	0.6696930203	0.7153408688	0	0.6713881072	0.6327798098	0.6652702784	-0.002740251	0	0.6640839129	0.7112909266	0.61359246	0.6612887629	0.6447741931	0.4900160126	0.2410390198	0.6398281083	-0.059214434	0.6704736419	0.7119429359	0.0035248621	0.6846698713	0.6741595265	0.7376565362	0.6884424237	0.6996241549	0.6617110095	0.6496341743	0.5043525488	0.6797150685	0.6593926857	0.1765837564	0.7064698506	0.6813086855	0.6087427054	0.0907947759	0.6565903988	0.6637822009	-0.007758586	0.6831272683	0.6246651382	0.1770889483	0.0182578945	0.0739511119	0.5791839101	-0.024389694	0.0781064094	0.6380402725	-0.088097364	0.5047462028	0.5744683943	-0.065877314	-0.196100093	0.2210866307	0.7082155032	0.6971152058	0.0076584481	0.4131665907	0.0921654581	0.5449847652	0.5793779926	-0.123344072
CORR	v000056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7232734546	0	0	0	0	0	0	0	0	0	0.3992617062	0	0	0	0	0	0	0	0.7472801296	1	0.7408264158	0.7220919517	0	0	0	0	0.7187553276	0	0.7396758482	0	0	0	0.0418672974	0.6476248754	0.7026703373	0	0.7194489947	0.6888097877	0	0	0.6855194582	0	0.7357265894	0	0	0	0.7212649724	0.7167301876	0.652021929	0	0.7176909648	0	0.1287301854	0.7133453728	0	0.7400868647	0.7060168306	0.6887456545	0.652326354	0.6982803846	0.616563765	0.5837000994	0.7102395708	0.6819285518	0.7471433775	0.6349199162	0.735977181	0	0.7333118092	0	0.7240769422	0.6348350554	0	0.6760599528	0.6523090261	0.7152934305	0	0.5767077548	0.7354384462	0.661837021	0.7445901601	0.6497712525	0.6870352126	0.6084687068	0.1328063145	0	0.7007034362	0.703798338	0.7945540709	0.5509713215	0.7149027091	0.6644356334	0.6372758873	0.6761707062	0	0.6279080359	0.628473328	0.625456593	0.0021047135	0	0.6565574921	0.7021588177	0.5946572056	0.6379946178	0.61191386	0.4884231396	0.2086430682	0.6519297404	0.0342399401	0.6284141399	0.7115778801	0.096115423	0.6812554404	0.6540605611	0.7346000532	0.653002289	0.6817008586	0.6437028006	0.6239903584	0.5061469958	0.6506048188	0.6924446492	0.1076322478	0.6700264269	0.6652469247	0.5535099841	0.0706064634	0.6141401355	0.6387625506	0.0376674453	0.6826327056	0.5896838731	0.1004060208	-0.011996841	0.0611518345	0.6076263978	0.0587591536	0.0091292131	0.6140427711	0.030465228	0.4977780684	0.6334636278	-0.10968864	-0.071077213	0.1744846774	0.660545906	0.7132686059	-0.019341112	0.3935264157	0.0254120635	0.569253203	0.5796607462	0.0472159692
CORR	v000059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741848157	0	0	0	0	0	0	0	0	0	0.4530420236	0	0	0	0	0	0	0	0.7673946586	0.7408264158	1	0.7320866487	0	0	0	0	0.7457571077	0	0.738946057	0	0	0	-0.010289308	0.7088986327	0.7429551554	0	0.7790543067	0.7125415706	0	0	0.7206187605	0	0.7655136739	0	0	0	0.7692364474	0.7230638125	0.7034710019	0	0.748014336	0	0.1320872689	0.7719446642	0	0.7733886864	0.7303657628	0.6829840742	0.6657977457	0.7728977313	0.6620757804	0.5833435655	0.739426133	0.7020955806	0.7909044713	0.6846421132	0.743659201	0	0.7570145551	0	0.7653027954	0.6748026028	0	0.7253388398	0.6651199457	0.7138268783	0	0.6333971183	0.7480924322	0.6914739435	0.7657399237	0.6893806749	0.7056877021	0.6796548853	0.0718448866	0	0.7060251304	0.7672325961	0.8247167695	0.5910279313	0.7695850801	0.6810193418	0.6962762962	0.7261713496	0	0.6666471008	0.6221630028	0.6866437901	0.0103549207	0	0.6774239303	0.7268549916	0.5766020446	0.660547566	0.6569507157	0.5181417857	0.1592139604	0.6233143488	-0.149989325	0.6318894479	0.7399334942	-0.119668311	0.7139111967	0.6913842147	0.7455947528	0.702911572	0.6706625668	0.6632627278	0.5993778196	0.4908305543	0.6687867639	0.7071707966	0.0696653873	0.7060833962	0.7025228212	0.5943735843	0.0245857774	0.6463131347	0.7004182294	-0.031363514	0.7125865129	0.5928710065	0.093123358	-0.078669794	-0.036888054	0.5967104107	-0.087443109	-0.059667425	0.6330393354	-0.080296474	0.5902823902	0.5793645716	-0.19473834	-0.191251772	0.1264520664	0.6883770243	0.7001171262	-0.019305331	0.3966886747	0.0025717873	0.5460949874	0.6535707419	-0.254778828
CORR	v000061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7586398035	0	0	0	0	0	0	0	0	0	0.4346936725	0	0	0	0	0	0	0	0.7315799038	0.7220919517	0.7320866487	1	0	0	0	0	0.7276185058	0	0.7364583573	0	0	0	0.0657905487	0.7198932733	0.7128711332	0	0.7285875684	0.7034651319	0	0	0.7180617061	0	0.7689525423	0	0	0	0.7531709886	0.7011519966	0.6909074608	0	0.7085962	0	0.1459161492	0.7720719751	0	0.7601457759	0.7140547835	0.7031918366	0.6653970445	0.7113735453	0.6098345005	0.576608376	0.7495820866	0.653173364	0.7364222773	0.6669656377	0.7714882172	0	0.7597191252	0	0.7215494108	0.668756347	0	0.7045771432	0.6526028976	0.7209554256	0	0.5808019282	0.748056308	0.6548438647	0.7468319154	0.6386761769	0.6692786736	0.659208813	0.096829535	0	0.6788300795	0.7533607932	0.8083285384	0.5821086371	0.7535862412	0.7184061758	0.665314291	0.7126362035	0	0.6633292159	0.6316501391	0.6718323949	-0.000678349	0	0.6593796012	0.6914198123	0.5795780175	0.686596974	0.6340804921	0.4750187208	0.207579616	0.6276346116	0.0364918379	0.6546907395	0.7047140788	0.0547503993	0.6721091166	0.6628441145	0.7057468597	0.6597698217	0.6687568539	0.6399605316	0.5886219061	0.4675077661	0.6466452353	0.6778937623	0.1200692897	0.6710824883	0.6465100172	0.5919760628	0.0760411426	0.6539522507	0.6610149862	0.0325107728	0.6932250007	0.581169372	0.1716640208	0.0034153016	0.0779900881	0.5795716381	0.0485354042	0.0863122387	0.6173976615	0.0412757811	0.5203614069	0.5523687041	-0.073611185	-0.090892435	0.24433611	0.7004741499	0.6880616882	0.0971135517	0.4100187901	-0.027932198	0.5029438999	0.5821135133	-0.01816497
CORR	v000064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CORR	v000067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
